指標名,病院・診療所・クリニック,,,,,,,
出典,病院なび,,,,,,,
年次,2023/2/12取得,,,,,,,
URL,https://byoinnavi.jp/,,,,,,,
備考,"（2020年度：6,158件、2021年度：6,304件、2022年度：6,543件）",,,,,,,
中央区,京橋三丁目,日八京,東京都中央区京橋3-3-11 VORT京橋4階,35.67561,139.768355,ともしびクリニック 東京院,精神科,https://byoinnavi.jp/clinic/283655
中央区,京橋三丁目,日八京,東京都中央区京橋3丁目3-11 VORT京橋4F,35.67561,139.768355,ファイヤークリニック 銀座院,内科、美容皮膚科,https://byoinnavi.jp/clinic/282129
中央区,銀座二丁目,-,東京都中央区銀座二丁目10-11 マロニエ通り銀座館10階,35.672041,139.768369,メディカルクリニック銀座,内科、胃腸科、皮膚科、漢方内科、美容皮膚科,https://byoinnavi.jp/clinic/283438
中央区,銀座二丁目,-,東京都中央区銀座2丁目10-11 マロニエ通り銀座館 6F,35.672041,139.768369,リアス銀座クリニック,頭部皮膚科、美容皮膚科,https://byoinnavi.jp/clinic/277173
中央区,銀座二丁目,-,東京都中央区銀座2丁目10-11 マロニエ通り銀座館4F,35.672041,139.768369,グランプロデンタルクリニック銀座,歯科、矯正歯科,https://byoinnavi.jp/clinic/255959
中央区,銀座三丁目,-,東京都中央区銀座3-11-13 松本銀座ビル5階,35.670519,139.768389,東銀座タカハシクリニック,内科、漢方内科,https://byoinnavi.jp/clinic/258129
中央区,銀座三丁目,-,東京都中央区銀座三丁目11-13 松本銀座ビル9階,35.670519,139.768389,リノクリニック東銀座,形成外科、美容外科、皮膚科、美容皮膚科,https://byoinnavi.jp/clinic/278288
中央区,八重洲二丁目,日八京,東京都中央区八重洲2丁目6-5 五の五ビル5階,35.677766,139.768425,東京駅前クリニック,アレルギー科、皮膚科,https://byoinnavi.jp/clinic/730
千代田区,丸の内一丁目,大丸有,東京都千代田区丸の内1丁目7-12 サピアタワー7階,35.683823,139.768472,医療法人 榊原厚生会 榊原サピアタワークリニック,内科、循環器科、消化器科、糖尿病・代謝内科、呼吸器科,https://byoinnavi.jp/clinic/372
千代田区,丸の内一丁目,大丸有,東京都千代田区丸の内1丁目7-12 サピアタワー7階,35.683837,139.768472,医療法人社団平仁会 アルツクリニック東京,心療内科、精神科、神経内科、内分泌内科、代謝内科,https://byoinnavi.jp/clinic/271736
千代田区,丸の内一丁目,大丸有,東京都千代田区丸の内1丁目7-12 サピアタワー7階,35.683823,139.768472,医療法人社団豊栄会 サピアタワーアイクリニック東京,眼科,https://byoinnavi.jp/clinic/277681
中央区,銀座一丁目,-,東京都中央区銀座1丁目8-8 三神ALビル2階,35.673977,139.768482,小池歯科医院,歯科、矯正歯科、歯科口腔外科,https://byoinnavi.jp/clinic/1655
中央区,京橋三丁目,日八京,東京都中央区京橋3丁目3-4 京橋日英ビル2F,35.67559,139.768511,アベ歯科クリニック,歯科,https://byoinnavi.jp/clinic/1652
中央区,八重洲二丁目,日八京,東京都中央区八重洲2丁目4-1 ユニゾ八重洲ビル地下1F,35.678421,139.768519,東京ステーション歯科クリニック,歯科、歯科口腔外科,https://byoinnavi.jp/clinic/270152
中央区,銀座四丁目,-,東京都中央区銀座4丁目11-4,35.670031,139.768539,医療法人社団宮﨑会 木挽町医院,内科、外科、脳神経外科脳神経,https://byoinnavi.jp/clinic/431
中央区,八重洲二丁目,日八京,東京都中央区八重洲2丁目7-9 相模ビル,35.677157,139.768541,医療法人社団ゆうわ会 三和歯科医院,歯科,https://byoinnavi.jp/clinic/1651
中央区,築地四丁目,-,東京都中央区築地4丁目3-8 登喜和ビル2F,35.666647,139.76855,東銀座メディカルクリニック,心療内科、精神科、神経科、内科,https://byoinnavi.jp/clinic/115
中央区,銀座一丁目,-,東京都中央区銀座1丁目9-12 西山興業東銀座ビル6F,35.673477,139.768555,銀座一丁目クリニック,内科,https://byoinnavi.jp/clinic/283922
中央区,京橋三丁目,日八京,東京都中央区京橋3丁目1-1 東京スクエアガーデン4階,35.676358,139.768557,医療法人鉄蕉会 亀田京橋クリニック,内科、婦人科、腫瘍内科、外科、脳神経外科、整形外科、循環器内科、歯科、歯科口腔外科、心臓血管外科、...もっと見る感染症内科、乳腺外科、泌尿器科、糖尿病内科、放射線科、腎臓内科、呼吸器内科、呼吸器外科、消化器内科、消化器外科、形成・美容外科、病理診断科,https://byoinnavi.jp/clinic/251761
千代田区,外神田二丁目,-,東京都千代田区外神田2丁目8-12 川崎ビル1階,35.700788,139.768594,桐野歯科,歯科、矯正歯科,https://byoinnavi.jp/clinic/6766
中央区,銀座三丁目,-,東京都中央区銀座3丁目11-16 VORT銀座イースト6階,35.670833,139.768594,顔たるみ銀座美容クリニック,美容外科,https://byoinnavi.jp/clinic/281794
中央区,銀座三丁目,-,東京都中央区銀座3丁目11-16 VORT銀座イースト2F,35.670851,139.768608,吉田歯科診療室デンタルメンテナンスクリニック,歯科、矯正歯科、歯科口腔外科,https://byoinnavi.jp/clinic/169415
中央区,銀座一丁目,-,東京都中央区銀座1丁目8-19 キラリトギンザ10階,35.674183,139.768609,アニバーサリーデンタルギンザ,歯科、矯正歯科,https://byoinnavi.jp/clinic/257526
中央区,銀座二丁目,-,東京都中央区銀座2丁目11-13 吉野ビル3F,35.672015,139.768619,中央歯科医院銀座,歯科,https://byoinnavi.jp/clinic/1797
中央区,銀座二丁目,-,東京都中央区銀座2丁目11-13 吉野ビル2階,35.672015,139.768619,さかの内科診療所,内科、精神科,https://byoinnavi.jp/clinic/1021
中央区,八重洲二丁目,日八京,東京都中央区八重洲2丁目5-6 KBYビル1・2F,35.678013,139.768633,医療法人社団聖功会 ノブデンタルオフィス,歯科、小児歯科,https://byoinnavi.jp/clinic/1604
中央区,銀座一丁目,-,東京都中央区銀座1-2-4 サクセス銀座ファーストビル2F,35.674949,139.768641,メディカルチェックスタジオ 東京銀座クリニック,心臓血管内科(循環器)、脳神経外科,https://byoinnavi.jp/clinic/267746
中央区,銀座一丁目,-,東京都中央区銀座1-8-19 キラリトギンザ9F,35.674333,139.768672,銀座肌クリニック,皮膚科,https://byoinnavi.jp/clinic/261687
中央区,銀座一丁目,-,東京都中央区銀座1丁目9-17,35.673905,139.768693,医療法人社団銀座仁医会 吉川医院,内科、外科、胃腸科、皮膚科,https://byoinnavi.jp/clinic/77613
千代田区,内神田二丁目,-,東京都千代田区内神田2丁目4-1,35.689912,139.768697,医療法人社団裕健会 神田クリニック,内科、消化器科、循環器科、整形外科、皮膚科,https://byoinnavi.jp/clinic/362
中央区,銀座三丁目,-,東京都中央区銀座三丁目12-11 第2タチバナ銀座ビル3階,35.670244,139.7687,松屋通りクリニック,心療内科、神経科,https://byoinnavi.jp/clinic/78
中央区,銀座三丁目,-,東京都中央区銀座3丁目12-11 第2タチバナビル2F,35.670244,139.7687,いとう歯科,歯科,https://byoinnavi.jp/clinic/1784
中央区,京橋三丁目,日八京,東京都中央区京橋3-1-1 東京スクエアガーデン2F,35.676035,139.768713,医療法人社団港成会 京橋 銀座みらい歯科,歯科、歯科口腔外科、小児歯科,https://byoinnavi.jp/clinic/277112
千代田区,神田須田町一丁目,-,東京都千代田区神田須田町1丁目10-1 Y.S須田町ビル7階,35.695624,139.76872,医療法人社団 相川歯科医院,歯科,https://byoinnavi.jp/clinic/18289
中央区,築地四丁目,-,東京都中央区築地4丁目2-11 新橋演舞場別館3F,35.66722,139.768736,Lua Na clinic,形成外科、皮膚科、美容皮膚科,https://byoinnavi.jp/clinic/282984
中央区,銀座三丁目,-,東京都中央区銀座3丁目12-15 大西ビル1F,35.670544,139.768746,医療法人社団白正会 ティースアート矯正歯科 銀座,矯正歯科,https://byoinnavi.jp/clinic/1630
中央区,銀座四丁目,-,東京都中央区銀座4丁目11-7 第二上原ビル5階,35.669829,139.768748,然・クリニック,内科、心療内科、精神科,https://byoinnavi.jp/clinic/285521
千代田区,丸の内一丁目,大丸有,東京都千代田区丸の内1-9-1 JR東日本東京駅構内地下1階,35.681185,139.768754,東京ビジネスクリニック グランスタ丸の内,内科、小児科、外科、皮膚科,https://byoinnavi.jp/clinic/270801
中央区,銀座二丁目,-,東京都中央区銀座2-11-15 SF銀座ビル 7F,35.672164,139.768767,アレジオ銀座クリニック,耳鼻いんこう科、漢方内科、疼痛緩和内科、アレルギー科,https://byoinnavi.jp/clinic/161338
千代田区,内神田二丁目,-,東京都千代田区内神田2丁目7-14 山手ビル3号館4F,35.690192,139.768769,医療法人社団アネモス会 荻本医院,心療内科、内科,https://byoinnavi.jp/clinic/94
千代田区,外神田二丁目,-,東京都千代田区外神田2-3-7 アーバンファーストビル2F,35.699166,139.768788,秋葉原フロンティアクリニック,形成外科,https://byoinnavi.jp/clinic/251291
千代田区,神田多町二丁目,-,東京都千代田区神田多町2丁目9,35.694242,139.768794,奥田医院,内科、消化器科、胃腸科、循環器科、小児科、放射線科,https://byoinnavi.jp/clinic/374
中央区,八重洲二丁目,日八京,東京都中央区八重洲2-5-6 KBYビル6F,35.677952,139.768808,アスゲンクリニック,腫瘍内科,https://byoinnavi.jp/clinic/254522
中央区,八重洲二丁目,日八京,東京都中央区八重洲2-5-6 KBYビル3F,35.677952,139.768808,東京MITクリニック,内科,https://byoinnavi.jp/clinic/251391
中央区,八重洲二丁目,日八京,東京都中央区八重洲2丁目5-6 KBYビル2F,35.677952,139.768809,三橋矯正デンタルオフィス,矯正歯科,https://byoinnavi.jp/clinic/256567
中央区,銀座四丁目,-,東京都中央区銀座4丁目13-18 医療ビル1階,35.66955,139.768814,医療法人社団範慶会 白倉内科診療所,内科,https://byoinnavi.jp/clinic/201
千代田区,内神田二丁目,-,東京都千代田区内神田2丁目8-1 浅井ビル,35.690593,139.768818,藤林歯科医院,歯科,https://byoinnavi.jp/clinic/1916
千代田区,外神田二丁目,-,東京都千代田区外神田2-3-6 北原ビル2階,35.699279,139.768821,北原皮膚科クリニック,皮膚科、小児皮膚科,https://byoinnavi.jp/clinic/282171
千代田区,内神田二丁目,-,東京都千代田区内神田2丁目8-14,35.690857,139.76885,医療法人社団 神田診療所,内科、小児科、呼吸器内科、循環器内科、消化器内科、肝臓内科,https://byoinnavi.jp/clinic/369
千代田区,内神田二丁目,-,東京都千代田区内神田2丁目8-14 高橋ビル,35.690857,139.76885,神田デンタルオフィス,歯科、歯科口腔外科,https://byoinnavi.jp/clinic/267
中央区,銀座一丁目,-,東京都中央区銀座1丁目8-21 第21中央ビル4階,35.674497,139.768871,医療法人社団あすなろ会 藤見歯科医院,歯科、矯正歯科、小児歯科、歯科口腔外科,https://byoinnavi.jp/clinic/256
中央区,八重洲二丁目,日八京,東京都中央区八重洲2-2-1 ダイヤ八重洲口ビル4F,35.679524,139.768872,医療法人社団 山島歯科診療所,歯科、矯正歯科、小児歯科、歯科口腔外科,https://byoinnavi.jp/clinic/290
千代田区,神田須田町一丁目,-,東京都千代田区神田須田町1丁目10-42 エスペランサ神田須田町2F,35.695181,139.768897,あたまと体のヘルスケアクリニック神田,脳神経外科、内分泌内科,https://byoinnavi.jp/clinic/276079
中央区,銀座四丁目,-,東京都中央区銀座4丁目14-17 渡邊ビル4階,35.669278,139.768897,銀座藤井クリニック,美容皮膚科,https://byoinnavi.jp/clinic/178409
中央区,銀座一丁目,-,東京都中央区銀座1丁目8-1 銀座池田園ビル8F,35.674588,139.768936,デンタルサロン ナチュール銀座,歯科,https://byoinnavi.jp/clinic/282210
千代田区,外神田二丁目,-,東京都千代田区外神田2-10-3 ソカロアキバ2階,35.701676,139.768938,秋葉原内科saveクリニック,内科、皮膚科、胃腸内科,https://byoinnavi.jp/clinic/269458
中央区,銀座二丁目,-,東京都中央区銀座2丁目11-8 ラウンドクロス銀座3F,35.672152,139.768966,医療法人邦寿会 東京皮膚科・形成外科 銀座院,形成外科、皮膚科、歯科,https://byoinnavi.jp/clinic/301
中央区,銀座三丁目,-,東京都中央区銀座3丁目12-7 原町ビル2階,35.670508,139.768972,東銀座 小川診療所,泌尿器科、皮膚科、外科,https://byoinnavi.jp/clinic/254857
中央区,銀座三丁目,-,東京都中央区銀座3-9-19 吉澤ビル6F,35.670531,139.768989,医療法人社団聡実会 メディエス銀座クリニック,皮膚科,https://byoinnavi.jp/clinic/721
中央区,銀座三丁目,-,東京都中央区銀座3丁目11-1 ニュー銀座ビル,35.671294,139.769008,フクシマデンタルクリニック,歯科,https://byoinnavi.jp/clinic/414
千代田区,神田多町二丁目,-,東京都千代田区神田多町二丁目7 大橋ビル1階,35.693708,139.769025,神田多町クリニック,内科、放射線科,https://byoinnavi.jp/clinic/266368
中央区,八重洲二丁目,日八京,東京都中央区八重洲二丁目4-6 八重洲鈴木ビル1F,35.678318,139.769036,雅デンタルクリニック,歯科,https://byoinnavi.jp/clinic/18293
千代田区,神田多町二丁目,-,東京都千代田区神田多町2丁目3 不動商事ビル5F,35.692623,139.769078,山本歯科,歯科、矯正歯科、小児歯科,https://byoinnavi.jp/clinic/405
千代田区,外神田六丁目,-,東京都千代田区外神田6丁目3-8 外神田田島ビル2階,35.703147,139.769125,外神田歯科,歯科,https://byoinnavi.jp/clinic/177571
中央区,八重洲二丁目,日八京,東京都中央区八重洲2丁目4-11 八重洲H+ビル2階,35.678052,139.76913,八重洲さくら眼科,眼科,https://byoinnavi.jp/clinic/263540
中央区,銀座二丁目,-,東京都中央区銀座二丁目11-19,35.672738,139.769151,市川医院,内科、皮膚科、消化器内科,https://byoinnavi.jp/clinic/77608
千代田区,内神田三丁目,-,東京都千代田区内神田3丁目5-5 大同ビル7F,35.69075,139.769159,医療法人社団救歯 黒田歯科医院,歯科,https://byoinnavi.jp/clinic/1917
中央区,銀座四丁目,-,東京都中央区銀座4丁目14-19 6階,35.669461,139.769172,エフェメールホームクリニック,内科、精神科、リハビリテーション科,https://byoinnavi.jp/clinic/280169
