指標名,薬局,,,,,,
出典,病院なび,,,,,,
年次,2023/2/12取得,,,,,,
URL,https://byoinnavi.jp/,,,,,,
備考,"（2020年度：1,315件、2021年度：1,321件、2022年度：1,323件）",,,,,,
江東区,南砂一丁目,-,東京都江東区南砂1-25-13,35.67636,139.82685,かちどき薬局砂町店,https://byoinnavi.jp/pharm/204209
江東区,北砂二丁目,-,東京都江東区北砂2-1-20,35.67912,139.82720,外山薬局,https://byoinnavi.jp/pharm/204138
江東区,亀戸五丁目,-,東京都江東区亀戸5-5-9,35.69842,139.82724,コスモ薬局,https://byoinnavi.jp/pharm/204276
江東区,北砂二丁目,-,東京都江東区北砂2-14-17,35.68179,139.82725,アポス石田薬局,https://byoinnavi.jp/pharm/204139
江東区,北砂二丁目,-,東京都江東区北砂2-6-6,35.67932,139.82727,ニスモ薬局,https://byoinnavi.jp/pharm/204140
江東区,南砂五丁目,-,東京都江東区南砂5-3-4,35.67686,139.82735,くすりの福太郎 南砂店,https://byoinnavi.jp/pharm/204218
江東区,亀戸五丁目,-,東京都江東区亀戸5-10-6,35.69920,139.82758,コスモ薬局亀戸店,https://byoinnavi.jp/pharm/204274
江東区,北砂四丁目,-,東京都江東区北砂4丁目4番14号,35.67720,139.82783,さかい川薬局,https://byoinnavi.jp/pharm/265147
江東区,南砂三丁目,-,東京都江東区南砂3-5-9,35.67308,139.82786,ダイカツ薬局,https://byoinnavi.jp/pharm/204213
江東区,亀戸六丁目,-,東京都江東区亀戸6-58-11,35.69692,139.82788,ユタカ薬局,https://byoinnavi.jp/pharm/204281
江東区,北砂三丁目,-,東京都江東区北砂3-2-25,35.68163,139.82802,みつばち薬局,https://byoinnavi.jp/pharm/204142
江東区,南砂三丁目,-,東京都江東区南砂3-9,35.66969,139.82803,マツモトキヨシドラッグストア南砂店,https://byoinnavi.jp/pharm/204214
江東区,亀戸六丁目,-,東京都江東区亀戸6-57-24,35.69698,139.82825,トモズ 亀戸東口店,https://byoinnavi.jp/pharm/254879
江東区,大島四丁目,-,東京都江東区大島4-5-14,35.68909,139.82829,スギ薬局大島店,https://byoinnavi.jp/pharm/204165
江東区,大島三丁目,-,東京都江東区大島3-14-12,35.68961,139.82856,(有)三一薬局,https://byoinnavi.jp/pharm/204162
江東区,亀戸六丁目,-,東京都江東区亀戸6-31-1 サンストリート亀戸,35.69549,139.82860,トモズ サンストリート亀戸店,https://byoinnavi.jp/pharm/204280
江東区,北砂三丁目,-,東京都江東区北砂3-14-20,35.68194,139.82877,原田薬局,https://byoinnavi.jp/pharm/204141
江東区,亀戸六丁目,-,東京都江東区亀戸6-62-8,35.69718,139.82890,ヒグチ薬品亀戸東口店,https://byoinnavi.jp/pharm/204282
江東区,北砂三丁目,-,東京都江東区北砂三丁目33-20,35.67953,139.82897,うさぎ薬局 砂町銀座店,https://byoinnavi.jp/pharm/281432
江東区,南砂四丁目,-,東京都江東区南砂4-7-15,35.67311,139.82907,丹生堂薬局,https://byoinnavi.jp/pharm/204217
江東区,北砂三丁目,-,東京都江東区北砂3-35-21,35.67966,139.82971,柳屋薬局,https://byoinnavi.jp/pharm/204143
江東区,南砂四丁目,-,東京都江東区南砂4-15-23,35.67281,139.83018,吉田薬局,https://byoinnavi.jp/pharm/204215
江東区,北砂四丁目,-,東京都江東区北砂4-18-12,35.67935,139.83088,サンドラッグ砂町銀座店,https://byoinnavi.jp/pharm/204144
江東区,北砂五丁目,-,東京都江東区北砂5-1-6,35.68056,139.83149,仁生堂薬局総合店,https://byoinnavi.jp/pharm/204147
江東区,新砂三丁目,-,東京都江東区新砂3-3-53,35.66797,139.83150,新砂薬局,https://byoinnavi.jp/pharm/204298
江東区,大島三丁目,-,東京都江東区大島3-32-11,35.68972,139.83164,どらっぐぱぱす 大島店,https://byoinnavi.jp/pharm/204163
江東区,大島五丁目,-,東京都江東区大島5-7-2,35.68940,139.83230,たんぽぽ薬局大島店,https://byoinnavi.jp/pharm/204170
江東区,南砂四丁目,-,東京都江東区南砂4-18-3ユタカビル1F,35.67287,139.83257,メイプル薬局,https://byoinnavi.jp/pharm/204216
江東区,大島五丁目,-,東京都江東区大島5-5-5,35.68868,139.83266,あい薬局,https://byoinnavi.jp/pharm/274844
江東区,南砂六丁目,-,東京都江東区南砂6-1-2-104,35.67186,139.83284,南砂ライフ薬局,https://byoinnavi.jp/pharm/204219
江東区,北砂五丁目,-,東京都江東区北砂5-20 8号棟A区画,35.68356,139.83290,株式会社ファーマみらい 共創未来 北砂5丁目薬局,https://byoinnavi.jp/pharm/259369
江東区,大島五丁目,-,東京都江東区大島5-4-8,35.68794,139.83306,(有)第一薬局,https://byoinnavi.jp/pharm/204168
江東区,南砂六丁目,-,東京都江東区南砂6-4-6-102,35.67365,139.83351,マルハチ薬局,https://byoinnavi.jp/pharm/282136
江東区,亀戸八丁目,-,東京都江東区亀戸8-9-8,35.69868,139.83361,ファーマライズ薬局亀戸店,https://byoinnavi.jp/pharm/204283
江東区,大島六丁目,-,東京都江東区大島6-8-3,35.69004,139.83401,大島調剤薬局,https://byoinnavi.jp/pharm/204172
江東区,大島六丁目,-,東京都江東区大島6-8-2,35.68997,139.83402,くすりの福太郎大島店,https://byoinnavi.jp/pharm/204171
江東区,北砂四丁目,-,東京都江東区北砂4-35-11クレアーレ4-1F,35.67777,139.83405,みどり薬局北砂店,https://byoinnavi.jp/pharm/204145
江東区,大島五丁目,-,東京都江東区大島5-10-10,35.68936,139.83411,光画房薬局,https://byoinnavi.jp/pharm/204166
江東区,北砂五丁目,-,東京都江東区北砂5-15-6,35.68131,139.83470,仁生堂薬局本店,https://byoinnavi.jp/pharm/204148
江東区,北砂四丁目,-,東京都江東区北砂4-40-13,35.68002,139.83476,枝川薬局支店,https://byoinnavi.jp/pharm/204146
江東区,南砂七丁目,-,東京都江東区南砂7-5-10,35.67071,139.83484,つかさ調剤薬局,https://byoinnavi.jp/pharm/204222
江東区,南砂六丁目,-,東京都江東区南砂6-7-15,35.67176,139.83521,タカラ薬局トピレック,https://byoinnavi.jp/pharm/204220
江東区,新砂三丁目,-,東京都江東区新砂3-4-31 南砂町ショッピングセンターSUNAMO,35.66509,139.83534,トモズ 南砂町SUNAMO店,https://byoinnavi.jp/pharm/254893
江東区,大島六丁目,-,東京都江東区大島6-9-11,35.69045,139.83535,とまと薬局,https://byoinnavi.jp/pharm/204173
江東区,北砂六丁目,-,東京都江東区北砂6-1-4,35.68044,139.83537,パレット薬局北砂店,https://byoinnavi.jp/pharm/204149
江東区,東砂七丁目,-,東京都江東区東砂7-19-15,35.67309,139.83611,どらっぐぱぱす 東砂店,https://byoinnavi.jp/pharm/204234
江東区,大島五丁目,-,東京都江東区大島5-36-7白石ビル1F,35.68907,139.83623,うさぎ薬局大島店,https://byoinnavi.jp/pharm/204167
江東区,東砂七丁目,-,東京都江東区東砂7-19-13 ベルコモン南砂101,35.67302,139.83632,株式会社綜和 あんしん薬局,https://byoinnavi.jp/pharm/266689
江東区,大島七丁目,-,東京都江東区大島7-11-1,35.69237,139.83762,斉藤薬局,https://byoinnavi.jp/pharm/204175
江東区,南砂七丁目,-,東京都江東区南砂7-14-9,35.66967,139.83769,ニスモ薬局南砂店,https://byoinnavi.jp/pharm/204221
江東区,大島七丁目,-,東京都江東区大島7-7-1,35.69115,139.83772,ドラッグストア・スマイル大島店,https://byoinnavi.jp/pharm/204178
江東区,大島五丁目,-,東京都江東区大島5-47-9,35.68981,139.83781,くすりの福太郎大島5丁目店,https://byoinnavi.jp/pharm/204169
江東区,大島七丁目,-,東京都江東区大島7-1-1,35.69045,139.83791,ひかり薬局,https://byoinnavi.jp/pharm/204174
江東区,大島五丁目,-,東京都江東区大島五丁目51番10号 サルドセジュール102号,35.68770,139.83826,たかぎ薬局,https://byoinnavi.jp/pharm/270568
江東区,北砂六丁目,-,東京都江東区北砂6-27-18,35.68065,139.83844,メディトピア江東薬局,https://byoinnavi.jp/pharm/204151
江東区,北砂六丁目,-,東京都江東区北砂6-20-19,35.68427,139.83857,クスリのシンワ,https://byoinnavi.jp/pharm/204150
江東区,東砂四丁目,-,東京都江東区東砂4-15-10,35.67595,139.83980,マリー薬局,https://byoinnavi.jp/pharm/204231
江東区,東砂五丁目,-,東京都江東区東砂5-1-12,35.67564,139.84036,地球堂薬局,https://byoinnavi.jp/pharm/204232
江東区,東砂一丁目,-,東京都江東区東砂1-3-38,35.68414,139.84061,サンドラッグ 東砂店,https://byoinnavi.jp/pharm/204227
江東区,亀戸九丁目,-,東京都江東区亀戸9-34-1,35.69936,139.84065,大洋薬局,https://byoinnavi.jp/pharm/204285
江東区,大島八丁目,-,東京都江東区大島8-22-21,35.68956,139.84072,ファーブケア薬局,https://byoinnavi.jp/pharm/265146
江東区,東砂八丁目,-,東京都江東区東砂8-8-5,35.66822,139.84075,平成薬局,https://byoinnavi.jp/pharm/204236
江東区,東砂七丁目,-,東京都江東区東砂7-9-10,35.67148,139.84077,あおい薬局,https://byoinnavi.jp/pharm/204235
江東区,東砂三丁目,-,東京都江東区東砂3-14-1,35.67982,139.84082,ことぶき薬局,https://byoinnavi.jp/pharm/204230
江東区,東砂一丁目,-,東京都江東区東砂1-6-7,35.68143,139.84083,砂町薬局,https://byoinnavi.jp/pharm/204228
江東区,東砂五丁目,-,東京都江東区東砂5-3-14,35.67554,139.84108,(株)タイム薬局,https://byoinnavi.jp/pharm/204233
江東区,東砂二丁目,-,東京都江東区東砂2-3-7,35.68425,139.84147,(有)枝川薬局 東砂店,https://byoinnavi.jp/pharm/204229
江東区,大島七丁目,-,東京都江東区大島7-36-4,35.69266,139.84213,平田調剤薬局,https://byoinnavi.jp/pharm/204176
江東区,大島七丁目,-,東京都江東区大島7-39-27,35.69099,139.84402,くすりの福太郎 東大島店,https://byoinnavi.jp/pharm/204177
江東区,大島九丁目,-,東京都江東区大島9-5-1,35.69228,139.84424,平田薬局東大島店,https://byoinnavi.jp/pharm/204184
江東区,大島九丁目,-,東京都江東区大島9-4-1-108,35.69115,139.84459,アヅマ薬局,https://byoinnavi.jp/pharm/204183
江東区,大島九丁目,-,東京都江東区大島9-4-1,35.69115,139.84459,くすりの福太郎 東大島2号店,https://byoinnavi.jp/pharm/204182
江東区,大島九丁目,-,東京都江東区大島9-3-1パークサイドコート1F,35.69005,139.84510,エンジェル薬局東大島店,https://byoinnavi.jp/pharm/252851
江東区,亀戸九丁目,-,東京都江東区亀戸9-11-1,35.69592,139.84557,日本調剤江東薬局,https://byoinnavi.jp/pharm/204284
江東区,大島九丁目,-,東京都江東区大島9-3-16,35.69044,139.84604,あかね薬局,https://byoinnavi.jp/pharm/204181
江東区,亀戸二丁目,-,東京都江東区亀戸2-42-5,35.70137,139.82344,アイセイ薬局 亀戸店,https://byoinnavi.jp/pharm/264599
江東区,豊洲四丁目,-,東京都江東区豊洲4-9-13,35.65540,139.80046,豊洲ファミリー薬局,https://byoinnavi.jp/pharm/252904
江東区,門前仲町一丁目,-,東京都江東区門前仲町1-6-11,35.67319,139.79364,マエノ薬局門前仲町店,https://byoinnavi.jp/pharm/204289
江東区,住吉二丁目,-,東京都江東区住吉2-6-7,35.68871,139.81482,スター調剤薬局 住吉店,https://byoinnavi.jp/pharm/204206
江東区,大島四丁目,-,東京都江東区大島4-1-6-106,35.68656,139.83030,サンコウ薬局,https://byoinnavi.jp/pharm/204164
江東区,大島八丁目,-,東京都江東区大島8-5-2,35.68992,139.83808,松田薬局,https://byoinnavi.jp/pharm/204180
江東区,東雲一丁目,-,東京都江東区東雲1-9-22-102,35.64822,139.80343,ひとは薬局,https://byoinnavi.jp/pharm/204253
港区,白金一丁目,-,東京都港区白金1-25-31,35.64445,139.73160,パーム薬局,https://byoinnavi.jp/pharm/162577
港区,港南二丁目,-,東京都港区港南2-6-7,35.62850,139.74262,みらくる薬局 品川駅前店,https://byoinnavi.jp/pharm/275701
港区,白金台四丁目,-,東京都港区白金台4-5-5パレスデュオ白金台1F,35.63887,139.72739,白金台薬局,https://byoinnavi.jp/pharm/162569
港区,南青山五丁目,-,東京都港区南青山5-1-25,35.66467,139.71246,北村薬局,https://byoinnavi.jp/pharm/162608
港区,西新橋一丁目,虎ノ門,東京都港区西新橋1-9-2,35.66905,139.75268,植松薬局,https://byoinnavi.jp/pharm/162510
港区,芝大門二丁目,-,東京都港区芝大門2-3-15,35.65604,139.75374,清水薬局,https://byoinnavi.jp/pharm/202589
港区,虎ノ門二丁目,虎ノ門,東京都港区虎ノ門2-5-1,35.66890,139.74793,伯山堂薬局虎の門店,https://byoinnavi.jp/pharm/202543
渋谷区,富ケ谷一丁目,-,東京都渋谷区富ヶ谷1-8-3,35.66901,139.69036,ヒカリ薬局 代々木公園店,https://byoinnavi.jp/pharm/282148
渋谷区,恵比寿一丁目,-,東京都渋谷区恵比寿1-22-23,35.64625,139.71335,恵比寿ファーマシー,https://byoinnavi.jp/pharm/201232
渋谷区,富ケ谷一丁目,-,東京都渋谷区富ヶ谷1-51-4,35.66887,139.68956,コアファーマシー代々木八幡店,https://byoinnavi.jp/pharm/275870
渋谷区,本町一丁目,-,東京都渋谷区本町1-4-3,35.68165,139.68508,初台鈴薬局,https://byoinnavi.jp/pharm/253749
渋谷区,道玄坂二丁目,-,東京都渋谷区道玄坂2-6-15,35.65899,139.69849,道玄坂調剤薬局,https://byoinnavi.jp/pharm/201200
渋谷区,富ケ谷二丁目,-,東京都渋谷区富ヶ谷2-21-8ビルファイブ富ヶ谷1F,35.66199,139.68685,富ケ谷調剤薬局,https://byoinnavi.jp/pharm/252777
渋谷区,本町二丁目,-,東京都渋谷区本町2-4-6,35.68374,139.68392,不動薬局,https://byoinnavi.jp/pharm/201169
新宿区,大久保三丁目,-,東京都新宿区大久保3-10-1-7ニュータウンオオクボ内,35.70862,139.70487,コスガ薬局,https://byoinnavi.jp/pharm/205636
新宿区,百人町二丁目,-,東京都新宿区百人町2-9-14,35.70245,139.69967,ケアマーク百人町薬局,https://byoinnavi.jp/pharm/278894
新宿区,下落合三丁目,-,東京都新宿区下落合3-21-1,35.72267,139.70179,富士薬局,https://byoinnavi.jp/pharm/205617
新宿区,高田馬場四丁目,-,東京都新宿区高田馬場4-4-18,35.71266,139.70129,ケイワ薬局 高田馬場店(株)エスシーグループ,https://byoinnavi.jp/pharm/259860
新宿区,北新宿一丁目,-,東京都新宿区北新宿1-8-17,35.70173,139.69492,土方薬局,https://byoinnavi.jp/pharm/205626
新宿区,矢来町,-,東京都新宿区矢来町75-1ライオンズマンション第2-101,35.70244,139.73286,千代田薬局,https://byoinnavi.jp/pharm/205803
新宿区,四谷三丁目,-,東京都新宿区四谷3-5,35.68763,139.72136,快生堂小林薬局,https://byoinnavi.jp/pharm/205796
新宿区,西新宿一丁目,-,東京都新宿区西新宿1-1-5,35.68921,139.69930,トモズプラスルミネ新宿店,https://byoinnavi.jp/pharm/205693
新宿区,上落合一丁目,-,東京都新宿区上落合1-30-18,35.71098,139.69130,レジーナ薬局上落合店,https://byoinnavi.jp/pharm/205607
千代田区,神田駿河台四丁目,-,東京都千代田区神田駿河台4-1-2,35.69769,139.76552,南山堂薬局 御茶ノ水店,https://byoinnavi.jp/pharm/279241
千代田区,神田和泉町,-,東京都千代田区神田和泉町1-13-1,35.69894,139.77806,雄飛堂薬局 秋葉原店,https://byoinnavi.jp/pharm/202959
千代田区,神田和泉町,-,東京都千代田区神田和泉町1-11,35.69966,139.77812,二六堂調剤薬局,https://byoinnavi.jp/pharm/202958
千代田区,神田駿河台二丁目,-,東京都千代田区神田駿河台2-3-10-1F,35.70016,139.76270,和同会薬局駿河台店,https://byoinnavi.jp/pharm/252844
千代田区,六番町,-,東京都千代田区六番町7金澤ビル1F,35.68753,139.73394,アップル薬局六番町店,https://byoinnavi.jp/pharm/202977
千代田区,神田駿河台四丁目,-,東京都千代田区神田駿河台4-3新お茶の水ビルB1F,35.69871,139.76486,新お茶の水薬局,https://byoinnavi.jp/pharm/202975
中央区,月島一丁目,-,東京都中央区月島1-11-9,35.66506,139.78188,フレンド薬局,https://byoinnavi.jp/pharm/252845
中央区,日本橋一丁目,日八京,東京都中央区日本橋茅場町1-13-15,35.68219,139.77559,ウイング薬局 茅場町店,https://byoinnavi.jp/pharm/281430
中央区,明石町,-,東京都中央区明石町11-15,35.66710,139.77482,望星築地薬局,https://byoinnavi.jp/pharm/202192
中央区,勝どき一丁目,-,東京都中央区勝どき1-3-1,35.66066,139.77678,勝どき一丁目薬局,https://byoinnavi.jp/pharm/253503
中央区,築地四丁目,-,東京都中央区築地4-4-12,35.66655,139.76907,田辺薬局築地市場店,https://byoinnavi.jp/pharm/252853
中央区,月島三丁目,-,東京都中央区月島3-13-4,35.66210,139.78113,みのり薬局,https://byoinnavi.jp/pharm/202188
中央区,月島一丁目,-,東京都中央区月島1-8-1,35.66441,139.78321,きらり月島薬局,https://byoinnavi.jp/pharm/273053
中央区,日本橋浜町二丁目,-,東京都中央区日本橋浜町2-28-6,35.68676,139.78801,桃花満天堂,https://byoinnavi.jp/pharm/202302
品川区,戸越五丁目,-,東京都品川区戸越5-18-7-1F,35.60917,139.71789,公園通り薬局駅前店,https://byoinnavi.jp/pharm/206335
品川区,旗の台二丁目,-,東京都品川区旗の台2-9-19,35.60582,139.70363,中島薬局,https://byoinnavi.jp/pharm/206462
